qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q862-0,"I tell you that they shall be,","[222035, 222065]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Explicit,said Mr Emerson,['you'],"[[222042, 222045]]",[['Mr. Beebe']],X,862,major,ARoomWithAView,1219,1219,12,12,11,222035,222065
Q862-1,"Good afternoon, Mr. Beebe. I tell you they shall be comrades, and George thinks the same.","[222129, 222218]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Explicit,said Mr Emerson,"['Mr. Beebe', 'you', 'George']","[[222145, 222154], [222163, 222166], [222195, 222201]]","[['Mr. Beebe'], ['Mr. Beebe'], ['George Emerson']]",X,862,major,ARoomWithAView,1219,1219,12,12,11,222129,222218
Q863-0,We are to raise ladies to our level?,"[222222, 222258]",Mr. Beebe,"['Freddy', 'George Emerson', 'Mr. Emerson']",Anaphoric,the clergyman inquired,[],[],[],X,863,major,ARoomWithAView,1220,1220,12,12,10,222222,222258
Q864-0,"The Garden of Eden,","[222286, 222305]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Explicit,pursued Mr Emerson,[],[],[],X,864,major,ARoomWithAView,1221,1221,12,12,11,222286,222305
Q864-1,"which you place in the past, is really yet to come. We shall enter it when we no longer despise our bodies.","[222347, 222454]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Explicit,pursued Mr Emerson,['you'],"[[222353, 222356]]",[['Mr. Beebe']],X,864,major,ARoomWithAView,1221,1221,12,12,11,222347,222454
Q865-0,In this--not in other things--we men are ahead. We despise the body less than women do. But not until we are comrades shall we enter the garden.,"[222517, 222661]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Implicit,,[],[],[],X,865,major,ARoomWithAView,1223,1223,12,12,11,222517,222661
Q866-0,"I say, what about this bathe?","[222665, 222694]",Freddy,"['Mr. Emerson', 'George Emerson', 'Mr. Beebe']",Explicit,murmured Freddy,[],[],[],X,866,minor,ARoomWithAView,1224,1224,12,12,1,222665,222694
Q867-0,"I believed in a return to Nature once. But how can we return to Nature when we have never been with her? To-day, I believe that we must discover Nature. After many conquests we shall attain simplicity. It is our heritage.","[222776, 222997]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Implicit,,[],[],[],X,867,major,ARoomWithAView,1225,1225,12,12,11,222776,222997
Q868-0,"Let me introduce Mr. Honeychurch, whose sister you will remember at Florence.","[223001, 223078]",Mr. Beebe,"['Freddy', 'George Emerson', 'Mr. Emerson']",Implicit,,['Mr. Honeychurch'],"[[223018, 223033]]",[['Freddy']],X,868,major,ARoomWithAView,1226,1226,12,12,10,223001,223078
Q869-0,"How do you do? Very glad to see you, and that you are taking George for a bathe. Very glad to hear that your sister is going to marry. Marriage is a duty. I am sure that she will be happy, for we know Mr. Vyse, too. He has been most kind. He met us by chance in the National Gallery, and arranged everything about this delightful house. Though I hope I have not vexed Sir Harry Otway. I have met so few Liberal landowners, and I was anxious to compare his attitude towards the game laws with the Conservative attitude. Ah, this wind! You do well to bathe. Yours is a glorious country, Honeychurch!","[223082, 223679]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Implicit,,"['you', 'you', 'you', 'George', 'your sister', 'she', 'we', 'Mr. Vyse', 'He', 'us', 'Sir Harry Otway', 'You', 'Yours', 'Honeychurch']","[[223089, 223092], [223114, 223117], [223128, 223131], [223143, 223149], [223186, 223197], [223252, 223255], [223275, 223277], [223283, 223291], [223298, 223300], [223328, 223330], [223450, 223465], [223616, 223619], [223638, 223643], [223667, 223678]]","[['Freddy'], ['Freddy'], ['Freddy'], ['George Emerson'], ['Lucy'], ['Lucy'], ['Mr. Emerson', 'George Emerson'], ['Cecil'], ['Cecil'], ['George Emerson', 'Mr. Emerson'], ['Sir Harry Otway'], ['Freddy'], ['Freddy'], ['Freddy']]",X,869,major,ARoomWithAView,1227,1227,12,12,11,223082,223679
Q870-0,Not a bit!,"[223683, 223693]",Freddy,"['Mr. Emerson', 'George Emerson', 'Mr. Beebe']",Explicit,mumbled Freddy,[],[],[],X,870,minor,ARoomWithAView,1228,1228,12,12,1,223683,223693
Q870-1,"I must--that is to say, I have to--have the pleasure of calling on you later on, my mother says, I hope.","[223712, 223816]",Freddy,"['Mr. Emerson', 'George Emerson', 'Mr. Beebe']",Explicit,mumbled Freddy,"['you', 'my mother']","[[223779, 223782], [223793, 223802]]","[['Mr. Emerson'], ['Mrs. Honeychurch']]",X,870,minor,ARoomWithAView,1228,1228,12,12,1,223712,223816
Q871-0,"CALL, my lad? Who taught us that drawing-room twaddle? Call on your grandmother! Listen to the wind among the pines! Yours is a glorious country.","[223820, 223965]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Implicit,,"['your', 'Yours']","[[223883, 223887], [223937, 223942]]","[['Freddy', 'Mr. Emerson'], ['Freddy']]",X,871,major,ARoomWithAView,1229,1229,12,12,11,223820,223965
Q872-0,"Mr. Emerson, he will call, I shall call; you or your son will return our calls before ten days have elapsed. I trust that you have realized about the ten days' interval. It does not count that I helped you with the stair-eyes yesterday. It does not count that they are going to bathe this afternoon.","[224000, 224299]",Mr. Beebe,"['Freddy', 'George Emerson', 'Mr. Emerson']",Implicit,,"['Mr. Emerson', 'he', 'you', 'your son', 'you', 'you', 'they']","[[224000, 224011], [224013, 224015], [224041, 224044], [224048, 224056], [224122, 224125], [224202, 224205], [224260, 224264]]","[['Mr. Emerson'], ['Freddy'], ['Mr. Emerson'], ['George Emerson'], ['Mr. Emerson'], ['Mr. Emerson', 'George Emerson'], ['Freddy', 'George Emerson']]",X,872,major,ARoomWithAView,1231,1231,12,12,10,224000,224299
Q873-0,"Yes, go and bathe, George. Why do you dawdle talking? Bring them back to tea. Bring back some milk, cakes, honey. The change will do you good. George has been working very hard at his office. I can't believe he's well.","[224303, 224521]",Mr. Emerson,"['Freddy', 'George Emerson', 'Mr. Beebe']",Implicit,,"['George', 'you', 'them', 'you', 'George', 'his', 'he']","[[224322, 224328], [224337, 224340], [224363, 224367], [224436, 224439], [224446, 224452], [224483, 224486], [224511, 224513]]","[['George Emerson'], ['George Emerson'], ['Freddy', 'Mr. Beebe'], ['George Emerson'], ['George Emerson'], ['George Emerson'], ['George Emerson']]",X,873,major,ARoomWithAView,1232,1232,12,12,11,224303,224521
Q874-0,Do you really want this bathe?,"[224629, 224659]",Freddy,"['Mr. Emerson', 'George Emerson', 'Mr. Beebe']",Explicit,Freddy asked him,['you'],"[[224632, 224635]]",[['George Emerson']],X,874,minor,ARoomWithAView,1234,1234,12,12,1,224629,224659
Q874-1,"It is only a pond, don't you know. I dare say you are used to something better.","[224680, 224759]",Freddy,"['Mr. Emerson', 'George Emerson', 'Mr. Beebe']",Explicit,Freddy asked him,"['you', 'you']","[[224705, 224708], [224726, 224729]]","[['George Emerson'], ['George Emerson']]",X,874,minor,ARoomWithAView,1234,1234,12,12,1,224680,224759
Q875-0,And what a coincidence that you should meet Mr. Vyse! Did you realize that you would find all the Pension Bertolini down here?,"[225474, 225600]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,"['you', 'Mr. Vyse', 'you', 'you']","[[225502, 225505], [225518, 225526], [225532, 225535], [225549, 225552]]","[['George Emerson'], ['Cecil'], ['George Emerson'], ['George Emerson']]",X,875,major,ARoomWithAView,1237,1237,12,12,10,225474,225600
Q876-0,I did not. Miss Lavish told me.,"[225604, 225635]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,['Miss Lavish'],"[[225615, 225626]]",[['Miss Lavish']],X,876,minor,ARoomWithAView,1238,1238,12,12,2,225604,225635
Q877-0,"When I was a young man, I always meant to write a 'History of Coincidence.'","[225639, 225714]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,[],[],[],X,877,major,ARoomWithAView,1239,1239,12,12,10,225639,225714
Q878-0,"Though, as a matter of fact, coincidences are much rarer than we suppose. For example, it isn't purely coincidentally that you are here now, when one comes to reflect.","[225734, 225901]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,['you'],"[[225857, 225860]]",[['George Emerson']],X,878,major,ARoomWithAView,1241,1241,12,12,10,225734,225901
Q879-0,"It is. I have reflected. It is Fate. Everything is Fate. We are flung together by Fate, drawn apart by Fate--flung together, drawn apart. The twelve winds blow us--we settle nothing--","[225943, 226126]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,[],[],[],X,879,minor,ARoomWithAView,1243,1243,12,12,2,225943,226126
Q880-0,"You have not reflected at all,","[226130, 226160]",Mr. Beebe,"['Freddy', 'George Emerson']",Anaphoric,rapped the clergyman,['You'],"[[226130, 226133]]",[['George Emerson']],X,880,major,ARoomWithAView,1244,1244,12,12,10,226130,226160
Q881-0,Italy.,"[226396, 226402]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,[],[],[],X,881,minor,ARoomWithAView,1245,1245,12,12,2,226396,226402
Q882-0,"And where did you meet Mr. Vyse, who is going to marry Miss Honeychurch?","[226406, 226478]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,"['you', 'Mr. Vyse', 'Miss Honeychurch']","[[226420, 226423], [226429, 226437], [226461, 226477]]","[['George Emerson'], ['Cecil'], ['Lucy']]",X,882,major,ARoomWithAView,1246,1246,12,12,10,226406,226478
Q883-0,National Gallery.,"[226482, 226499]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,[],[],[],X,883,minor,ARoomWithAView,1247,1247,12,12,2,226482,226499
Q884-0,"Looking at Italian art. There you are, and yet you talk of coincidence and Fate. You naturally seek out things Italian, and so do we and our friends. This narrows the field immeasurably we meet again in it.","[226503, 226709]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,"['you', 'you', 'You']","[[226533, 226536], [226550, 226553], [226584, 226587]]","[['George Emerson'], ['George Emerson'], ['George Emerson']]",X,884,major,ARoomWithAView,1248,1248,12,12,10,226503,226709
Q885-0,"It is Fate that I am here,","[226713, 226739]",George Emerson,"['Freddy', 'Mr. Beebe']",Explicit,persisted George,[],[],[],X,885,minor,ARoomWithAView,1249,1249,12,12,2,226713,226739
Q885-1,But you can call it Italy if it makes you less unhappy.,"[226760, 226815]",George Emerson,"['Freddy', 'Mr. Beebe']",Explicit,persisted George,"['you', 'you']","[[226764, 226767], [226798, 226801]]","[['Mr. Beebe'], ['Mr. Beebe']]",X,885,minor,ARoomWithAView,1249,1249,12,12,2,226760,226815
Q886-0,And so for this and for other reasons my 'History of Coincidence' is still to write.,"[226961, 227045]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,[],[],[],X,886,major,ARoomWithAView,1251,1251,12,12,10,226961,227045
Q887-0,We are all so glad that you have come.,"[227103, 227141]",Mr. Beebe,"['Freddy', 'George Emerson']",Anaphoric,he added,['you'],"[[227127, 227130]]",[['George Emerson']],X,887,major,ARoomWithAView,1253,1253,12,12,10,227103,227141
Q888-0,Here we are!,"[227155, 227167]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,called Freddy,['we'],"[[227160, 227162]]","[['Freddy', 'George Emerson', 'Mr. Beebe']]",X,888,minor,ARoomWithAView,1255,1255,12,12,1,227155,227167
Q889-0,"Oh, good!","[227186, 227195]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,exclaimed Mr Beebe,[],[],[],X,889,major,ARoomWithAView,1256,1256,12,12,10,227186,227195
Q890-0,"In there's the pond. I wish it was bigger,","[227238, 227280]",Freddy,"['George Emerson', 'Mr. Beebe']",Anaphoric,he added,[],[],[],X,890,minor,ARoomWithAView,1257,1257,12,12,1,227238,227280
Q891-0,"It's distinctly successful, as ponds go,","[227667, 227707]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,said Mr Beebe,[],[],[],X,891,major,ARoomWithAView,1259,1259,12,12,10,227667,227707
Q891-1,No apologies are necessary for the pond.,"[227726, 227766]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,said Mr Beebe,[],[],[],X,891,major,ARoomWithAView,1259,1259,12,12,10,227726,227766
Q892-0,Aren't those masses of willow-herb splendid? I love willow-herb in seed. What's the name of this aromatic plant?,"[227845, 227957]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,[],[],[],X,892,major,ARoomWithAView,1261,1261,12,12,10,227845,227957
Q893-0,"These abrupt changes of vegetation--this little spongeous tract of water plants, and on either side of it all the growths are tough or brittle--heather, bracken, hurts, pines. Very charming, very charming.","[227994, 228199]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,[],[],[],X,893,major,ARoomWithAView,1263,1263,12,12,10,227994,228199
Q894-0,"Mr. Beebe, aren't you bathing?","[228203, 228233]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,called Freddy,"['Mr. Beebe', 'you']","[[228203, 228212], [228221, 228224]]","[['Mr. Beebe'], ['Mr. Beebe']]",X,894,minor,ARoomWithAView,1264,1264,12,12,1,228203,228233
Q895-0,Water's wonderful!,"[228307, 228325]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,cried Freddy,[],[],[],X,895,minor,ARoomWithAView,1266,1266,12,12,1,228307,228325
Q896-0,"Water's water,","[228356, 228370]",George Emerson,"['Freddy', 'Mr. Beebe']",Explicit,murmured George,[],[],[],X,896,minor,ARoomWithAView,1267,1267,12,12,2,228356,228370
Q897-0,"Apooshoo, apooshoo, apooshoo,","[228715, 228744]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,went Freddy,[],[],[],X,897,minor,ARoomWithAView,1268,1268,12,12,1,228715,228744
Q898-0,Is it worth it?,"[228851, 228866]",George Emerson,"['Freddy', 'Mr. Beebe']",Anaphoric,asked the other,[],[],[],X,898,minor,ARoomWithAView,1269,1269,12,12,2,228851,228866
Q899-0,"Hee-poof--I've swallowed a pollywog, Mr. Beebe, water's wonderful, water's simply ripping.","[229020, 229110]",Freddy,"['George Emerson', 'Mr. Beebe']",Implicit,,['Mr. Beebe'],"[[229057, 229066]]",[['Mr. Beebe']],X,899,minor,ARoomWithAView,1271,1271,12,12,1,229020,229110
Q900-0,"Water's not so bad,","[229114, 229133]",George Emerson,"['Freddy', 'Mr. Beebe']",Explicit,said George,[],[],[],X,900,minor,ARoomWithAView,1272,1272,12,12,2,229114,229133
Q901-0,"Water's wonderful. Mr. Beebe, do.","[229206, 229239]",Freddy,"['George Emerson', 'Mr. Beebe']",Implicit,,['Mr. Beebe'],"[[229225, 229234]]",[['Mr. Beebe']],X,901,minor,ARoomWithAView,1273,1273,12,12,1,229206,229239
Q902-0,"Apooshoo, kouf.","[229243, 229258]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,[],[],[],X,902,minor,ARoomWithAView,1274,1274,12,12,2,229243,229258
Q903-0,I may as well wash too,"[229688, 229710]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,[],[],[],X,903,major,ARoomWithAView,1276,1276,12,12,10,229688,229710
Q904-0,"Race you round it, then,","[230641, 230665]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,cried Freddy,['you'],"[[230646, 230649]]",[['George Emerson']],X,904,minor,ARoomWithAView,1278,1278,12,12,1,230641,230665
Q905-0,A try! A try!,"[231177, 231190]",Freddy,"['George Emerson', 'Mr. Beebe']",Explicit,yelled Freddy,[],[],[],X,905,minor,ARoomWithAView,1281,1281,12,12,1,231177,231190
Q906-0,"Socker rules,","[231284, 231297]",George Emerson,"['Freddy', 'Mr. Beebe']",Explicit,George retorted,[],[],[],X,906,minor,ARoomWithAView,1282,1282,12,12,2,231284,231297
Q907-0,Goal!,"[231358, 231363]",Freddy,"['George Emerson', 'Mr. Beebe']",Implicit,,[],[],[],X,907,minor,ARoomWithAView,1283,1283,12,12,1,231358,231363
Q908-0,Goal!,"[231367, 231372]",George Emerson,"['Freddy', 'Mr. Beebe']",Implicit,,[],[],[],X,908,minor,ARoomWithAView,1284,1284,12,12,2,231367,231372
Q909-0,Pass!,"[231376, 231381]",Freddy,"['George Emerson', 'Mr. Beebe']",Implicit,,[],[],[],X,909,minor,ARoomWithAView,1285,1285,12,12,1,231376,231381
Q910-0,Take care my watch!,"[231385, 231404]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,cried Mr Beebe,[],[],[],X,910,major,ARoomWithAView,1286,1286,12,12,10,231385,231404
Q911-0,"Take care my hat! No, that's enough, Freddy. Dress now. No, I say!","[231458, 231524]",Mr. Beebe,"['Freddy', 'George Emerson']",Implicit,,['Freddy'],"[[231495, 231501]]",[['Freddy']],X,911,major,ARoomWithAView,1288,1288,12,12,10,231458,231524
Q912-0,That'll do!,"[231701, 231712]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,shouted Mr Beebe,[],[],[],X,912,major,ARoomWithAView,1290,1290,12,12,10,231701,231712
Q912-1,Hi! Steady on! I see people coming you fellows!,"[231850, 231897]",Mr. Beebe,"['Freddy', 'George Emerson']",Explicit,shouted Mr Beebe,['you fellows'],"[[231885, 231896]]","[['Freddy', 'George Emerson']]",X,912,major,ARoomWithAView,1290,1290,12,12,10,231850,231897
Q913-0,Hi! hi! LADIES!,"[231954, 231969]",Mr. Beebe,"['Freddy', 'Cecil', 'Lucy', 'George Emerson', 'Mrs. Honeychurch']",Implicit,,[],[],"[['Mrs. Honeychurch', 'Lucy']]",X,913,major,ARoomWithAView,1292,1292,12,12,10,231954,231969
Q914-0,Gracious alive!,"[232373, 232388]",Mrs. Honeychurch,"['Cecil', 'Mr. Beebe', 'Lucy']",Explicit,cried Mrs Honeychurch,[],[],[],X,914,major,ARoomWithAView,1294,1294,12,12,17,232373,232388
Q914-1,"Whoever were those unfortunate people? Oh, dears, look away! And poor Mr. Beebe, too! Whatever has happened?","[232415, 232523]",Mrs. Honeychurch,"['Cecil', 'Mr. Beebe', 'Lucy']",Explicit,cried Mrs Honeychurch,"['dears', 'Mr. Beebe']","[[232458, 232463], [232485, 232494]]","[['Cecil', 'Lucy'], ['Mr. Beebe']]",X,914,major,ARoomWithAView,1294,1294,12,12,17,232415,232523
Q915-0,"Come this way immediately,","[232527, 232553]",Cecil,"['Lucy', 'Mrs. Honeychurch', 'Mr. Beebe']",Explicit,commanded Cecil,[],[],[],X,915,minor,ARoomWithAView,1295,1295,12,12,0,232527,232553
Q916-0,"Oh, poor Mr. Beebe! Was that his waistcoat we left in the path? Cecil, Mr. Beebe's waistcoat--","[232758, 232852]",Mrs. Honeychurch,"['Cecil', 'Lucy']",Implicit,,"['Mr. Beebe', 'his', 'we', 'Cecil', 'Mr. Beebe']","[[232767, 232776], [232787, 232790], [232801, 232803], [232822, 232827], [232829, 232838]]","[['Mr. Beebe'], ['Mr. Beebe'], ['Cecil', 'Mrs. Honeychurch', 'Lucy'], ['Cecil'], ['Mr. Beebe']]",X,916,major,ARoomWithAView,1296,1296,12,12,17,232758,232852
Q917-0,"No business of ours,","[232856, 232876]",Cecil,"['Lucy', 'Mrs. Honeychurch']",Explicit,said Cecil,['ours'],"[[232871, 232875]]","[['Cecil', 'Mrs. Honeychurch', 'Lucy']]",X,917,minor,ARoomWithAView,1297,1297,12,12,0,232856,232876
Q918-0,I fancy Mr. Beebe jumped back into the pond.,"[232954, 232998]",Mrs. Honeychurch,"['Cecil', 'Lucy']",Implicit,,['Mr. Beebe'],"[[232962, 232971]]",[['Mr. Beebe']],X,918,major,ARoomWithAView,1298,1298,12,12,17,232954,232998
Q919-0,"This way, please, Mrs. Honeychurch, this way.","[233002, 233047]",Cecil,"['Lucy', 'Mrs. Honeychurch']",Implicit,,['Mrs. Honeychurch'],"[[233020, 233036]]",[['Mrs. Honeychurch']],X,919,minor,ARoomWithAView,1299,1299,12,12,0,233002,233047
Q920-0,"Well, I can't help it,","[233176, 233198]",Freddy,"['Cecil', 'Mrs. Honeychurch', 'Lucy']",Anaphoric,said a voice,[],[],[],X,920,minor,ARoomWithAView,1301,1301,12,12,1,233176,233198
Q920-1,"I can't be trodden on, can I?","[233310, 233339]",Freddy,"['Cecil', 'Mrs. Honeychurch', 'Lucy']",Anaphoric,said a voice,[],[],[],X,920,minor,ARoomWithAView,1301,1301,12,12,1,233310,233339
Q921-0,"Good gracious me, dear; so it's you! What miserable management! Why not have a comfortable bath at home, with hot and cold laid on?","[233343, 233474]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy']",Implicit,,"['dear', 'you']","[[233361, 233365], [233375, 233378]]","[['Freddy'], ['Freddy']]",X,921,major,ARoomWithAView,1302,1302,12,12,17,233343,233474
Q922-0,"Look here, mother, a fellow must wash, and a fellow's got to dry, and if another fellow--","[233478, 233567]",Freddy,"['Cecil', 'Mrs. Honeychurch', 'Lucy']",Implicit,,['mother'],"[[233489, 233495]]",[['Mrs. Honeychurch']],X,922,minor,ARoomWithAView,1303,1303,12,12,1,233478,233567
Q923-0,"Dear, no doubt you're right as usual, but you are in no position to argue. Come, Lucy.","[233571, 233657]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'Mr. Beebe']",Implicit,,"['you', 'you', 'Lucy']","[[233586, 233589], [233613, 233616], [233652, 233656]]","[['Freddy'], ['Freddy'], ['Lucy']]",X,923,major,ARoomWithAView,1304,1304,12,12,17,233571,233657
Q924-0,"Oh, look--don't look! Oh, poor Mr. Beebe! How unfortunate again--","[233673, 233738]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'Mr. Beebe']",Implicit,,['Mr. Beebe'],"[[233704, 233713]]",[['Mr. Beebe']],X,924,major,ARoomWithAView,1304,1304,12,12,17,233673,233738
Q925-0,"And me, I've swallowed one,","[233934, 233961]",Freddy,"['Cecil', 'Lucy', 'George Emerson', 'Mrs. Honeychurch', 'Mr. Beebe']",Anaphoric,answered he of the bracken,[],[],[],X,925,minor,ARoomWithAView,1306,1306,12,12,1,233934,233961
Q925-1,"I've swallowed a pollywog. It wriggleth in my tummy. I shall die--Emerson you beast, you've got on my bags.","[233992, 234099]",Freddy,"['Cecil', 'Lucy', 'George Emerson', 'Mrs. Honeychurch', 'Mr. Beebe']",Anaphoric,answered he of the bracken,"['Emerson', 'you', 'you']","[[234058, 234065], [234066, 234069], [234077, 234080]]","[['George Emerson'], ['George Emerson'], ['George Emerson']]",X,925,minor,ARoomWithAView,1306,1306,12,12,1,233992,234099
Q926-0,"Hush, dears,","[234103, 234115]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'Mr. Beebe']",Explicit,said Mrs Honeychurch,[],[],[],X,926,major,ARoomWithAView,1307,1307,12,12,17,234103,234115
Q926-1,And do be sure you dry yourselves thoroughly first. All these colds come of not drying thoroughly.,"[234184, 234282]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'Mr. Beebe']",Explicit,said Mrs Honeychurch,['you'],"[[234199, 234202]]",[['Freddy']],X,926,major,ARoomWithAView,1307,1307,12,12,17,234184,234282
Q927-0,"Mother, do come away,","[234286, 234307]",Lucy,"['Freddy', 'Cecil', 'Mrs. Honeychurch', 'Mr. Beebe']",Explicit,said Lucy,['Mother'],"[[234286, 234292]]",[['Mrs. Honeychurch']],X,927,major,ARoomWithAView,1308,1308,12,12,4,234286,234307
Q927-1,"Oh for goodness' sake, do come.","[234321, 234352]",Lucy,"['Freddy', 'Cecil', 'Mrs. Honeychurch', 'Mr. Beebe']",Explicit,said Lucy,[],[],[],X,927,major,ARoomWithAView,1308,1308,12,12,4,234321,234352
Q928-0,Hullo!,"[234356, 234362]",George Emerson,"['Freddy', 'Cecil', 'Lucy', 'Mrs. Honeychurch', 'Mr. Beebe']",Explicit,cried George,[],[],[],X,928,minor,ARoomWithAView,1309,1309,12,12,2,234356,234362
Q929-0,"Hullo, Miss Honeychurch! Hullo!","[234532, 234563]",George Emerson,"['Freddy', 'Cecil', 'Lucy', 'Mrs. Honeychurch', 'Mr. Beebe']",Anaphoric,he called,['Miss Honeychurch'],"[[234539, 234555]]",[['Lucy']],X,929,minor,ARoomWithAView,1311,1311,12,12,2,234532,234563
Q930-0,"Bow, Lucy; better bow. Whoever is it? I shall bow.","[234567, 234617]",Mrs. Honeychurch,"['Freddy', 'Cecil', 'Lucy', 'George Emerson', 'Mr. Beebe']",Implicit,,['Lucy'],"[[234572, 234576]]",[['Lucy']],X,930,major,ARoomWithAView,1312,1312,12,12,17,234567,234617
Q931-0,"I will bow,","[235918, 235929]",Lucy,['Lucy'],Anaphoric,she had thought,[],[],[],X,931,major,ARoomWithAView,1317,1317,13,13,4,235918,235929
Q931-1,I will not shake hands with him. That will be just the proper thing.,"[235949, 236017]",Lucy,['Lucy'],Anaphoric,she had thought,['him'],"[[235977, 235980]]",[['George Emerson']],X,931,major,ARoomWithAView,1317,1317,13,13,4,235949,236017
Q932-0,"Lucy,","[236980, 236985]",Mrs. Honeychurch,['Lucy'],Anaphoric,said her mother,['Lucy'],"[[236980, 236984]]",[['Lucy']],X,932,major,ARoomWithAView,1319,1319,13,13,17,236980,236985
Q932-1,is anything the matter with Cecil?,"[237025, 237059]",Mrs. Honeychurch,['Lucy'],Anaphoric,said her mother,['Cecil'],"[[237053, 237058]]",[['Cecil']],X,932,major,ARoomWithAView,1319,1319,13,13,17,237025,237059
Q933-0,"No, I don't think so, mother; Cecil's all right.","[237159, 237207]",Lucy,['Mrs. Honeychurch'],Implicit,,['Cecil'],"[[237189, 237194]]",[['Cecil']],X,933,major,ARoomWithAView,1321,1321,13,13,4,237159,237207
Q934-0,Perhaps he's tired.,"[237211, 237230]",Mrs. Honeychurch,['Lucy'],Implicit,,['he'],"[[237219, 237221]]",[['Cecil']],X,934,major,ARoomWithAView,1322,1322,13,13,17,237211,237230
Q935-0,Because otherwise,"[237287, 237304]",Mrs. Honeychurch,['Lucy'],Implicit,,[],[],[],X,935,major,ARoomWithAView,1324,1324,13,13,17,237287,237304
Q936-0,because otherwise I cannot account for him.,"[237367, 237410]",Mrs. Honeychurch,['Lucy'],Implicit,,['him'],"[[237406, 237409]]",[['Cecil']],X,936,major,ARoomWithAView,1324,1324,13,13,17,237367,237410
Q937-0,"I do think Mrs. Butterworth is rather tiresome, if you mean that.","[237414, 237479]",Lucy,['Mrs. Honeychurch'],Implicit,,"['Mrs. Butterworth', 'you']","[[237425, 237441], [237465, 237468]]","[['Mrs. Butterworth'], ['Mrs. Honeychurch']]",X,937,major,ARoomWithAView,1325,1325,13,13,4,237414,237479
Q938-0,"Cecil has told you to think so. You were devoted to her as a little girl, and nothing will describe her goodness to you through the typhoid fever. No--it is just the same thing everywhere.","[237483, 237671]",Mrs. Honeychurch,['Lucy'],Implicit,,"['Cecil', 'you', 'You', 'her', 'you']","[[237483, 237488], [237498, 237501], [237515, 237518], [237583, 237586], [237599, 237602]]","[['Cecil'], ['Lucy'], ['Lucy'], ['Mrs. Butterworth'], ['Lucy']]",X,938,major,ARoomWithAView,1326,1326,13,13,17,237483,237671
Q939-0,"Let me just put your bonnet away, may I?","[237675, 237715]",Lucy,['Mrs. Honeychurch'],Implicit,,['your'],"[[237691, 237695]]",[['Mrs. Honeychurch']],X,939,major,ARoomWithAView,1327,1327,13,13,4,237675,237715
Q940-0,Surely he could answer her civilly for one half-hour?,"[237719, 237772]",Mrs. Honeychurch,['Lucy'],Implicit,,"['he', 'her']","[[237726, 237728], [237742, 237745]]","[['Cecil'], ['Mrs. Butterworth']]",X,940,major,ARoomWithAView,1328,1328,13,13,17,237719,237772
Q941-0,"Cecil has a very high standard for people,","[237776, 237818]",Lucy,['Mrs. Honeychurch'],Explicit,faltered Lucy,['Cecil'],"[[237776, 237781]]",[['Cecil']],X,941,major,ARoomWithAView,1329,1329,13,13,4,237776,237818
