qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q311-0,"No, I thank you, my dear sir,","[161616, 161645]",Doctor Mandelet,['Leonce Pontellier'],Explicit,returned the Doctor,"['you', 'my dear sir']","[[161628, 161631], [161633, 161644]]","[['Leonce Pontellier'], ['Leonce Pontellier']]",X,311,minor,TheAwakening,617,617,1,1,2,161616,161645
Q311-1,I leave such ventures to you younger men with the fever of life still in your blood.,"[161669, 161753]",Doctor Mandelet,['Leonce Pontellier'],Explicit,returned the Doctor,"['you', 'your']","[[161694, 161697], [161742, 161746]]","[['Leonce Pontellier'], ['Leonce Pontellier']]",X,311,minor,TheAwakening,617,617,1,1,2,161669,161753
Q312-0,"What I wanted to say,","[161757, 161778]",Leonce Pontellier,['Doctor Mandelet'],Explicit,continued Mr Pontellier,[],[],[],X,312,major,TheAwakening,618,618,1,1,5,161757,161778
Q312-1,I may have to be absent a good while. Would you advise me to take Edna along?,"[161834, 161911]",Leonce Pontellier,['Doctor Mandelet'],Explicit,continued Mr Pontellier,"['you', 'Edna']","[[161878, 161881], [161900, 161904]]","[['Doctor Mandelet'], ['Edna Pontellier']]",X,312,major,TheAwakening,618,618,1,1,5,161834,161911
Q313-0,"By all means, if she wishes to go. If not, leave her here. Don't contradict her. The mood will pass, I assure you. It may take a month, two, three months possibly longer, but it will pass; have patience.","[161915, 162118]",Doctor Mandelet,['Leonce Pontellier'],Implicit,,"['she', 'her', 'her', 'you']","[[161932, 161935], [161964, 161967], [161991, 161994], [162025, 162028]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Leonce Pontellier']]",X,313,minor,TheAwakening,619,619,1,1,2,161915,162118
Q314-0,"Well, good-by, _  jeudi_,","[162122, 162147]",Leonce Pontellier,['Doctor Mandelet'],Explicit,said Mr Pontellier,[],[],[],X,314,major,TheAwakening,620,620,1,1,5,162122,162147
Q315-0,Is there any man in the case?,"[162265, 162294]",Doctor Mandelet,[],Explicit,The Doctor would have liked during the course of conversation to ask,[],[],[],X,315,minor,TheAwakening,621,621,1,1,2,162265,162294
Q316-0,"It's a pity Mr. Pontellier doesn't stay home more in the evenings. I think you would be more well, if you don't mind my saying it more united, if he did.","[166222, 166375]",Madame Ratignolle,['Edna Pontellier'],Anaphoric,she was frank enough to tell Edna,"['Mr. Pontellier', 'you', 'you', 'he']","[[166234, 166248], [166297, 166300], [166324, 166327], [166368, 166370]]","[['Leonce Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Leonce Pontellier']]",X,316,minor,TheAwakening,630,630,1,1,0,166222,166375
Q317-0,Oh! dear no!,"[166379, 166391]",Edna Pontellier,['Madame Ratignolle'],Explicit,said Edna,[],[],[],X,317,major,TheAwakening,631,631,1,1,3,166379,166391
Q317-1,What should I do if he stayed home? We wouldn't have anything to say to each other.,"[166436, 166519]",Edna Pontellier,['Madame Ratignolle'],Explicit,said Edna,"['he', 'We']","[[166456, 166458], [166472, 166474]]","[['Leonce Pontellier'], ['Leonce Pontellier', 'Edna Pontellier']]",X,317,major,TheAwakening,631,631,1,1,3,166436,166519
Q318-0,"I hope it isn't Arobin,","[171940, 171963]",Doctor Mandelet,['Doctor Mandelet'],Anaphoric,he muttered to himself,['Arobin'],"[[171956, 171962]]",[['Alcee Arobin']],X,318,minor,TheAwakening,642,642,1,1,2,171940,171963
Q318-1,I hope to heaven it isn't Alc e Arobin.,"[172003, 172042]",Doctor Mandelet,['Doctor Mandelet'],Anaphoric,he muttered to himself,['Alc e Arobin'],"[[172029, 172041]]",[['Alcee Arobin']],X,318,minor,TheAwakening,642,642,1,1,2,172003,172042
Q319-0,"You are too lenient, too lenient by far, L once,","[173106, 173154]",The Colonel,['Leonce Pontellier'],Explicit,asserted the Colonel,"['You', 'L once']","[[173106, 173109], [173147, 173153]]","[['Leonce Pontellier'], ['Leonce Pontellier']]",X,319,minor,TheAwakening,647,647,1,1,16,173106,173154
Q319-1,"Authority, coercion are what is needed. Put your foot down good and hard; the only way to manage a wife. Take my word for it.","[173179, 173304]",The Colonel,['Leonce Pontellier'],Explicit,asserted the Colonel,['your'],"[[173223, 173227]]",[['Leonce Pontellier']],X,319,minor,TheAwakening,647,647,1,1,16,173179,173304
Q320-0,"The sight of a wound or scar always agitates and sickens me,","[185952, 186012]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,320,major,TheAwakening,675,675,1,1,3,185952,186012
Q320-1,I shouldn't have looked at it.,"[186025, 186055]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,320,major,TheAwakening,675,675,1,1,3,186025,186055
Q321-0,"I beg your pardon,","[186059, 186077]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he entreated,['your'],"[[186065, 186069]]",[['Edna Pontellier']],X,321,major,TheAwakening,676,676,1,1,1,186059,186077
Q321-1,it never occurred to me that it might be repulsive.,"[186109, 186160]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he entreated,[],[],[],X,321,major,TheAwakening,676,676,1,1,1,186109,186160
Q322-0,Will you go to the races again?,"[186409, 186440]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he asked,['you'],"[[186414, 186417]]",[['Edna Pontellier']],X,322,major,TheAwakening,678,678,1,1,1,186409,186440
Q323-0,"No,","[186454, 186457]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,323,major,TheAwakening,679,679,1,1,3,186454,186457
Q323-1,"I've had enough of the races. I don't want to lose all the money I've won, and I've got to work when the weather is bright, instead of ","[186470, 186605]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,323,major,TheAwakening,679,679,1,1,3,186470,186605
Q324-0,Yes; work; to be sure. You promised to show me your work. What morning may I come up to your atelier? To-morrow?,"[186609, 186721]",Alcee Arobin,['Edna Pontellier'],Implicit,,"['You', 'your', 'your']","[[186632, 186635], [186656, 186660], [186697, 186701]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,324,major,TheAwakening,680,680,1,1,1,186609,186721
Q325-0,No!,"[186725, 186728]",Edna Pontellier,['Alcee Arobin'],Implicit,,[],[],[],X,325,major,TheAwakening,681,681,1,1,3,186725,186728
Q326-0,Day after?,"[186732, 186742]",Alcee Arobin,['Edna Pontellier'],Implicit,,[],[],[],X,326,major,TheAwakening,682,682,1,1,1,186732,186742
Q327-0,"No, no.","[186746, 186753]",Edna Pontellier,['Alcee Arobin'],Implicit,,[],[],[],X,327,major,TheAwakening,683,683,1,1,3,186746,186753
Q328-0,"Oh, please don't refuse me! I know something of such things. I might help you with a stray suggestion or two.","[186757, 186866]",Alcee Arobin,['Edna Pontellier'],Implicit,,['you'],"[[186831, 186834]]",[['Edna Pontellier']],X,328,major,TheAwakening,684,684,1,1,1,186757,186866
Q329-0,"No. Good night. Why don't you go after you have said good night? I don't like you,","[186870, 186952]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she went on,"['you', 'you', 'you']","[[186896, 186899], [186909, 186912], [186948, 186951]]","[['Alcee Arobin'], ['Alcee Arobin'], ['Alcee Arobin']]",X,329,major,TheAwakening,685,685,1,1,3,186870,186952
Q330-0,I'm sorry you don't like me. I'm sorry I offended you. How have I offended you? What have I done? Can't you forgive me?,"[187112, 187231]",Alcee Arobin,['Edna Pontellier'],Implicit,,"['you', 'you', 'you', 'you']","[[187122, 187125], [187162, 187165], [187187, 187190], [187216, 187219]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,330,major,TheAwakening,686,686,1,1,1,187112,187231
Q331-0,"Mr. Arobin,","[187327, 187338]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she complained,['Mr. Arobin'],"[[187327, 187337]]",[['Alcee Arobin']],X,331,major,TheAwakening,687,687,1,1,3,187327,187338
Q331-1,"I'm greatly upset by the excitement of the afternoon; I'm not myself. My manner must have misled you in some way. I wish you to go, please.","[187357, 187496]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she complained,"['you', 'you']","[[187454, 187457], [187478, 187481]]","[['Alcee Arobin'], ['Alcee Arobin']]",X,331,major,TheAwakening,687,687,1,1,3,187357,187496
Q332-0,"Your manner has not misled me, Mrs. Pontellier,","[187687, 187734]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he said,"['Your', 'Mrs. Pontellier']","[[187687, 187691], [187718, 187733]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,332,major,TheAwakening,688,688,1,1,1,187687,187734
Q332-1,"My own emotions have done that. I couldn't help it. When I'm near you, how could I help it? Don't think anything of it, don't bother, please. You see, I go when you command me. If you wish me to stay away, I shall do so. If you let me come back, I oh! you will let me come back?","[187754, 188032]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he said,"['you', 'You', 'you', 'you', 'you', 'you']","[[187820, 187823], [187896, 187899], [187915, 187918], [187934, 187937], [187978, 187981], [188006, 188009]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,332,major,TheAwakening,688,688,1,1,1,187754,188032
Q333-0,What would he think?,"[188622, 188642]",Edna Pontellier,[],Anaphoric,The thought was passing vaguely through her mind,['he'],"[[188633, 188635]]",[['Robert Lebrun']],X,333,major,TheAwakening,690,690,1,1,3,188622,188642
Q334-0,Ah! here comes the sunlight!,"[191475, 191503]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,exclaimed Mademoiselle,[],[],[],X,334,major,TheAwakening,699,699,1,1,7,191475,191503
Q334-1,Now it will be warm and bright enough; I can let the fire alone.,"[191570, 191634]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,exclaimed Mademoiselle,[],[],[],X,334,major,TheAwakening,699,699,1,1,7,191570,191634
Q335-0,You are cold; you look miserable. The chocolate will soon be hot. But would you rather have a taste of brandy? I have scarcely touched the bottle which you brought me for my cold.,"[191744, 191923]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['You', 'you', 'you', 'you']","[[191744, 191747], [191758, 191761], [191820, 191823], [191896, 191899]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,335,major,TheAwakening,701,701,1,1,7,191744,191923
Q336-0,"I will take some brandy,","[192049, 192073]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,said Edna,[],[],[],X,336,major,TheAwakening,702,702,1,1,3,192049,192073
Q336-1,"Mademoiselle, I am going to move away from my house on Esplanade Street.","[192260, 192332]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,said Edna,['Mademoiselle'],"[[192260, 192272]]",[['Mademoiselle Reisz']],X,336,major,TheAwakening,702,702,1,1,3,192260,192332
Q337-0,Ah!,"[192336, 192339]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,ejaculated the musician,[],[],[],X,337,major,TheAwakening,703,703,1,1,7,192336,192339
Q338-0,Aren't you astonished?,"[192701, 192723]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,['you'],"[[192708, 192711]]",[['Mademoiselle Reisz']],X,338,major,TheAwakening,704,704,1,1,3,192701,192723
Q339-0,Passably. Where are you going? to New York? to Iberville? to your father in Mississippi? where?,"[192727, 192822]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['you', 'your father']","[[192747, 192750], [192788, 192799]]","[['Edna Pontellier'], ['The Colonel']]",X,339,major,TheAwakening,705,705,1,1,7,192727,192822
Q340-0,"Just two steps away,","[192826, 192846]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,laughed Edna,[],[],[],X,340,major,TheAwakening,706,706,1,1,3,192826,192846
Q340-1,"in a little four-room house around the corner. It looks so cozy, so inviting and restful, whenever I pass by; and it's for rent. I'm tired looking after that big house. It never seemed like mine, anyway like home. It's too much trouble. I have to keep too many servants. I am tired bothering with them.","[192863, 193165]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,laughed Edna,[],[],[],X,340,major,TheAwakening,706,706,1,1,3,192863,193165
Q341-0,"That is not your true reason, _ma belle_. There is no use in telling me lies. I don't know your reason, but you have not told me the truth.","[193169, 193308]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['your', 'ma belle', 'your', 'you']","[[193181, 193185], [193200, 193208], [193260, 193264], [193277, 193280]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,341,major,TheAwakening,707,707,1,1,7,193169,193308
Q342-0,"The house, the money that provides for it, are not mine. Isn't that enough reason?","[193365, 193447]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,[],[],[],X,342,major,TheAwakening,708,708,1,1,3,193365,193447
Q343-0,"They are your husband's,","[193451, 193475]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,returned Mademoiselle,['your husband'],"[[193460, 193472]]",[['Leonce Pontellier']],X,343,major,TheAwakening,709,709,1,1,7,193451,193475
Q344-0,"Oh! I see there is no deceiving you. Then let me tell you: It is a caprice. I have a little money of my own from my mother's estate, which my father sends me by driblets. I won a large sum this winter on the races, and I am beginning to sell my sketches. Laidpore is more and more pleased with my work; he says it grows in force and individuality. I cannot judge of that myself, but I feel that I have gained in ease and confidence. However, as I said, I have sold a good many through Laidpore. I can live in the tiny house for little or nothing, with one servant. Old Celestine, who works occasionally for me, says she will come stay with me and do my work. I know I shall like it, like the feeling of freedom and independence.","[193558, 194286]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,"['you', 'you', 'my father']","[[193590, 193593], [193612, 193615], [193697, 193706]]","[['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['The Colonel']]",X,344,major,TheAwakening,710,710,1,1,3,193558,194286
Q345-0,What does your husband say?,"[194290, 194317]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,['your husband'],"[[194300, 194312]]",[['Leonce Pontellier']],X,345,major,TheAwakening,711,711,1,1,7,194290,194317
Q346-0,"I have not told him yet. I only thought of it this morning. He will think I am demented, no doubt. Perhaps you think so.","[194321, 194441]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,"['him', 'He', 'you']","[[194337, 194340], [194381, 194383], [194428, 194431]]","[['Leonce Pontellier'], ['Leonce Pontellier'], ['Mademoiselle Reisz']]",X,346,major,TheAwakening,712,712,1,1,3,194321,194441
Q347-0,"Your reason is not yet clear to me,","[194481, 194516]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,she said,['Your'],"[[194481, 194485]]",[['Edna Pontellier']],X,347,major,TheAwakening,713,713,1,1,7,194481,194516
Q348-0,I shall give a grand dinner before I leave the old house!,"[194969, 195026]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,Edna exclaimed,[],[],[],X,348,major,TheAwakening,715,715,1,1,3,194969,195026
Q348-1,"You will have to come to it, Mademoiselle. I will give you everything that you like to eat and to drink. We shall sing and laugh and be merry for once.","[195045, 195196]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,Edna exclaimed,"['You', 'Mademoiselle', 'you', 'you', 'We']","[[195045, 195048], [195074, 195086], [195100, 195103], [195120, 195123], [195150, 195152]]","[['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Edna Pontellier', 'Mademoiselle Reisz']]",X,348,major,TheAwakening,715,715,1,1,3,195045,195196
Q349-0,Another! so soon!,"[195766, 195783]",Edna Pontellier,['Mademoiselle Reisz'],Anaphoric,she exclaimed,[],[],[],X,349,major,TheAwakening,718,718,1,1,3,195766,195783
Q349-1,"Tell me, Mademoiselle, does he know that I see his letters?","[195831, 195890]",Edna Pontellier,['Mademoiselle Reisz'],Anaphoric,she exclaimed,"['Mademoiselle', 'he', 'his']","[[195840, 195852], [195859, 195861], [195878, 195881]]","[['Mademoiselle Reisz'], ['Robert Lebrun'], ['Robert Lebrun']]",X,349,major,TheAwakening,718,718,1,1,3,195831,195890
Q350-0,"Never in the world! He would be angry and would never write to me again if he thought so. Does he write to you? Never a line. Does he send you a message? Never a word. It is because he loves you, poor fool, and is trying to forget you, since you are not free to listen to him or to belong to him.","[195894, 196190]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['He', 'he', 'he', 'you', 'he', 'you', 'he', 'you', 'poor fool', 'you', 'you', 'him', 'him']","[[195914, 195916], [195969, 195971], [195989, 195991], [196001, 196004], [196025, 196027], [196033, 196036], [196076, 196078], [196085, 196088], [196090, 196099], [196125, 196128], [196136, 196139], [196166, 196169], [196186, 196189]]","[['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Edna Pontellier'], ['Robert Lebrun'], ['Edna Pontellier'], ['Robert Lebrun'], ['Edna Pontellier'], ['Edna'], ['Edna Pontellier'], ['Edna Pontellier'], ['Robert Lebrun'], ['Robert Lebrun']]",X,350,major,TheAwakening,719,719,1,1,7,195894,196190
Q351-0,"Why do you show me his letters, then?","[196194, 196231]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,"['you', 'his']","[[196201, 196204], [196213, 196216]]","[['Mademoiselle Reisz'], ['Robert Lebrun']]",X,351,major,TheAwakening,720,720,1,1,3,196194,196231
Q352-0,"Haven't you begged for them? Can I refuse you anything? Oh! you cannot deceive me,","[196235, 196317]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['you', 'you', 'you']","[[196243, 196246], [196277, 196280], [196295, 196298]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,352,major,TheAwakening,721,721,1,1,7,196235,196317
Q353-0,Oh!,"[196617, 196620]",Edna Pontellier,['Mademoiselle Reisz'],Anaphoric,she exclaimed,[],[],[],X,353,major,TheAwakening,722,722,1,1,3,196617,196620
Q353-1,Why did you not tell me?,"[196676, 196700]",Edna Pontellier,['Mademoiselle Reisz'],Anaphoric,she exclaimed,['you'],"[[196684, 196687]]",[['Mademoiselle Reisz']],X,353,major,TheAwakening,722,722,1,1,3,196676,196700
Q353-2,Oh! unkind! malicious! Why did you not tell me?,"[196763, 196810]",Edna Pontellier,['Mademoiselle Reisz'],Anaphoric,she exclaimed,['you'],"[[196794, 196797]]",[['Mademoiselle Reisz']],X,353,major,TheAwakening,722,722,1,1,3,196763,196810
Q354-0,"That he was coming back? No great news, _ma foi_. I wonder he did not come long ago.","[196814, 196898]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['he', 'he']","[[196819, 196821], [196873, 196875]]","[['Robert Lebrun'], ['Robert Lebrun']]",X,354,major,TheAwakening,723,723,1,1,7,196814,196898
Q355-0,"But when, when?","[196902, 196917]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,cried Edna,[],[],[],X,355,major,TheAwakening,724,724,1,1,3,196902,196917
Q355-1,He does not say when.,"[196945, 196966]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,cried Edna,['He'],"[[196945, 196947]]",[['Robert Lebrun']],X,355,major,TheAwakening,724,724,1,1,3,196945,196966
Q356-0,He says  very soon.' You know as much about it as I do; it is all in the letter.,"[196970, 197050]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['He', 'You']","[[196970, 196972], [196991, 196994]]","[['Robert Lebrun'], ['Edna Pontellier']]",X,356,major,TheAwakening,725,725,1,1,7,196970,197050
Q357-0,"But why? Why is he coming? Oh, if I thought ","[197054, 197098]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,['he'],"[[197070, 197072]]",[['Robert Lebrun']],X,357,major,TheAwakening,726,726,1,1,3,197054,197098
Q358-0,"If I were young and in love with a man,","[197236, 197275]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,said Mademoiselle,[],[],[],X,358,major,TheAwakening,727,727,1,1,7,197236,197275
Q358-1,it seems to me he would have to be some _grand esprit;_ a man with lofty aims and ability to reach them; one who stood high enough to attract the notice of his fellow-men. It seems to me if I were young and in love I should never deem a man of ordinary caliber worthy of my devotion.,"[197433, 197716]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,said Mademoiselle,[],[],[],X,358,major,TheAwakening,727,727,1,1,7,197433,197716
Q359-0,"Now it is you who are telling lies and seeking to deceive me, Mademoiselle; or else you have never been in love, and know nothing about it. Why,","[197720, 197864]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,went on Edna,"['you', 'Mademoiselle', 'you']","[[197730, 197733], [197782, 197794], [197804, 197807]]","[['Mademoiselle Reisz'], ['Mademoiselle Reisz'], ['Mademoiselle Reisz']]",X,359,major,TheAwakening,728,728,1,1,3,197720,197864
Q359-1,"do you suppose a woman knows why she loves? Does she select? Does she say to herself:  Go to! Here is a distinguished statesman with presidential possibilities; I shall proceed to fall in love with him.' Or,  I shall set my heart upon this musician, whose fame is on every tongue?' Or,  This financier, who controls the world's money markets?'","[197949, 198292]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,went on Edna,['you'],"[[197952, 197955]]",[['Mademoiselle Reisz']],X,359,major,TheAwakening,728,728,1,1,3,197949,198292
Q360-0,"You are purposely misunderstanding me, _ma reine_. Are you in love with Robert?","[198296, 198375]",Mademoiselle Reisz,['Edna Pontellier'],Implicit,,"['You', 'ma reine', 'you', 'Robert']","[[198296, 198299], [198336, 198344], [198351, 198354], [198368, 198374]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier'], ['Robert Lebrun']]",X,360,major,TheAwakening,729,729,1,1,7,198296,198375
Q361-0,"Yes,","[198379, 198383]",Edna Pontellier,['Mademoiselle Reisz'],Explicit,said Edna,[],[],[],X,361,major,TheAwakening,730,730,1,1,3,198379,198383
Q362-0,Why?,"[198502, 198506]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,asked her companion,[],[],[],X,362,major,TheAwakening,731,731,1,1,7,198502,198506
Q362-1,Why do you love him when you ought not to?,"[198530, 198572]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,asked her companion,"['you', 'him', 'you']","[[198537, 198540], [198546, 198549], [198555, 198558]]","[['Edna Pontellier'], ['Robert Lebrun'], ['Edna Pontellier']]",X,362,major,TheAwakening,731,731,1,1,7,198530,198572
Q363-0,"Why? Because his hair is brown and grows away from his temples; because he opens and shuts his eyes, and his nose is a little out of drawing; because he has two lips and a square chin, and a little finger which he can't straighten from having played baseball too energetically in his youth. Because ","[198710, 199009]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,"['his', 'his', 'he', 'his', 'his', 'he', 'he', 'his']","[[198723, 198726], [198761, 198764], [198782, 198784], [198801, 198804], [198815, 198818], [198860, 198862], [198921, 198923], [198990, 198993]]","[['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun'], ['Robert Lebrun']]",X,363,major,TheAwakening,733,733,1,1,3,198710,199009
Q364-0,"Because you do, in short,","[199013, 199038]",Mademoiselle Reisz,['Edna Pontellier'],Explicit,laughed Mademoiselle,['you'],"[[199021, 199024]]",[['Edna Pontellier']],X,364,major,TheAwakening,734,734,1,1,7,199013,199038
Q365-0,What will you do when he comes back?,"[199063, 199099]",Mademoiselle Reisz,['Edna Pontellier'],Anaphoric,she asked,"['you', 'he']","[[199073, 199076], [199085, 199087]]","[['Edna Pontellier'], ['Robert Lebrun']]",X,365,major,TheAwakening,734,734,1,1,7,199063,199099
Q366-0,"Do? Nothing, except feel glad and happy to be alive.","[199114, 199166]",Edna Pontellier,['Mademoiselle Reisz'],Implicit,,[],[],[],X,366,major,TheAwakening,735,735,1,1,3,199114,199166
Q367-0,What is the matter with you?,"[199994, 200022]",Alcee Arobin,['Edna Pontellier'],Explicit,asked Arobin,['you'],"[[200018, 200021]]",[['Edna Pontellier']],X,367,major,TheAwakening,740,740,1,1,1,199994,200022
Q367-1,I never found you in such a happy mood.,"[200052, 200091]",Alcee Arobin,['Edna Pontellier'],Explicit,asked Arobin,['you'],"[[200066, 200069]]",[['Edna Pontellier']],X,367,major,TheAwakening,740,740,1,1,1,200052,200091
Q368-0,Don't you know the weather prophet has told us we shall see the sun pretty soon?,"[200173, 200253]",Edna Pontellier,['Alcee Arobin'],Implicit,,['you'],"[[200179, 200182]]",[['Alcee Arobin']],X,368,major,TheAwakening,741,741,1,1,3,200173,200253
Q369-0,"Well, that ought to be reason enough,","[200257, 200294]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he acquiesced,[],[],[],X,369,major,TheAwakening,742,742,1,1,1,200257,200294
Q369-1,You wouldn't give me another if I sat here all night imploring you.,"[200312, 200379]",Alcee Arobin,['Edna Pontellier'],Anaphoric,he acquiesced,"['You', 'you']","[[200312, 200315], [200375, 200378]]","[['Edna Pontellier'], ['Edna Pontellier']]",X,369,major,TheAwakening,742,742,1,1,1,200312,200379
Q370-0,"One of these days,","[200599, 200617]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,370,major,TheAwakening,743,743,1,1,3,200599,200617
Q370-1,"I'm going to pull myself together for a while and think try to determine what character of a woman I am; for, candidly, I don't know. By all the codes which I am acquainted with, I am a devilishly wicked specimen of the sex. But some way I can't convince myself that I am. I must think about it.","[200630, 200925]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she said,[],[],[],X,370,major,TheAwakening,743,743,1,1,3,200630,200925
Q371-0,Don't. What's the use? Why should you bother thinking about it when I can tell you what manner of woman you are.,"[200929, 201041]",Alcee Arobin,['Edna Pontellier'],Implicit,,"['you', 'you', 'you']","[[200963, 200966], [201008, 201011], [201033, 201036]]","[['Edna Pontellier'], ['Edna Pontellier'], ['Edna Pontellier']]",X,371,major,TheAwakening,744,744,1,1,1,200929,201041
Q372-0,"Oh, yes! You will tell me that I am adorable; everything that is captivating. Spare yourself the effort.","[201169, 201273]",Edna Pontellier,['Alcee Arobin'],Implicit,,['You'],"[[201178, 201181]]",[['Alcee Arobin']],X,372,major,TheAwakening,745,745,1,1,3,201169,201273
Q373-0,"No; I shan't tell you anything of the sort, though I shouldn't be lying if I did.","[201277, 201358]",Alcee Arobin,['Edna Pontellier'],Implicit,,['you'],"[[201295, 201298]]",[['Edna Pontellier']],X,373,major,TheAwakening,746,746,1,1,1,201277,201358
Q374-0,Do you know Mademoiselle Reisz?,"[201362, 201393]",Edna Pontellier,['Alcee Arobin'],Anaphoric,she asked,"['you', 'Mademoiselle Reisz']","[[201365, 201368], [201374, 201392]]","[['Alcee Arobin'], ['Mademoiselle Reisz']]",X,374,major,TheAwakening,747,747,1,1,3,201362,201393
Q375-0,The pianist? I know her by sight. I've heard her play.,"[201421, 201475]",Alcee Arobin,['Edna Pontellier'],Implicit,,"['her', 'her']","[[201441, 201444], [201466, 201469]]","[['Mademoiselle Reisz'], ['Mademoiselle Reisz']]",X,375,major,TheAwakening,748,748,1,1,1,201421,201475
Q376-0,She says queer things sometimes in a bantering way that you don't notice at the time and you find yourself thinking about afterward.,"[201479, 201611]",Edna Pontellier,['Alcee Arobin'],Implicit,,"['She', 'you', 'you']","[[201479, 201482], [201535, 201538], [201568, 201571]]","[['Mademoiselle Reisz'], ['Arobin'], ['Arobin']]",X,376,major,TheAwakening,749,749,1,1,3,201479,201611
Q377-0,For instance?,"[201615, 201628]",Alcee Arobin,['Edna Pontellier'],Implicit,,[],[],[],X,377,major,TheAwakening,750,750,1,1,1,201615,201628
