qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q1507-0,And I said:,"[191478, 191489]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1507,major,TheSunAlsoRises,1823,1823,13,13,19,191478,191489
Q1508-0,Did he think I spent all my time reading the bloody gazette?,"[191511, 191571]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1508,major,TheSunAlsoRises,1823,1823,13,13,19,191511,191571
Q1509-0,"So he got me some medals, you know, miniature medals, and handed me the box, and I put it in my pocket and forgot it. Well, I went to the dinner, and it was the night they'd shot Henry Wilson, so the Prince didn't come and the King didn't come, and no one wore any medals, and all these coves were busy taking off their medals, and I had mine in my pocket.","[191623, 191979]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1509,major,TheSunAlsoRises,1823,1823,13,13,19,191623,191979
Q1510-0,Is that all?,"[192012, 192024]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,[],[],[],X,1510,major,TheSunAlsoRises,1825,1825,13,13,23,192012,192024
Q1511-0,That's all. Perhaps I didn't tell it right.,"[192028, 192071]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1511,major,TheSunAlsoRises,1826,1826,13,13,19,192028,192071
Q1512-0,"You didn't,","[192075, 192086]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,['You'],"[[192075, 192078]]",[['Mike Campbell']],X,1512,major,TheSunAlsoRises,1827,1827,13,13,6,192075,192086
Q1512-1,But no matter.,"[192101, 192115]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,[],[],[],X,1512,major,TheSunAlsoRises,1827,1827,13,13,6,192101,192115
Q1513-0,"Ah, yes,","[192142, 192150]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,[],[],[],X,1513,major,TheSunAlsoRises,1829,1829,13,13,19,192142,192150
Q1513-1,"I know now. It was a damn dull dinner, and I couldn't stick it, so I left. Later on in the evening I found the box in my pocket.","[192164, 192292]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,[],[],[],X,1513,major,TheSunAlsoRises,1829,1829,13,13,19,192164,192292
Q1513-2,I said.,"[192306, 192313]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,[],[],[],X,1513,major,TheSunAlsoRises,1829,1829,13,13,19,192306,192313
Q1513-3,"Bloody military medals? So I cut them all off their backing--you know, they put them on a strip--and gave them all around. Gave one to each girl. Form of souvenir. They thought I was hell's own shakes of a soldier. Give away medals in a night club. Dashing fellow.","[192322, 192586]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,['you'],"[[192383, 192386]]","[['Brett Ashley', 'Jake Barnes', 'Bill Gorton', 'Robert Cohn']]",X,1513,major,TheSunAlsoRises,1829,1829,13,13,19,192322,192586
Q1514-0,"Tell the rest,","[192590, 192604]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,[],[],[],X,1514,major,TheSunAlsoRises,1830,1830,13,13,6,192590,192604
Q1515-0,Don't you think that was funny?,"[192620, 192651]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,['you'],"[[192626, 192629]]","[['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']]",X,1515,major,TheSunAlsoRises,1831,1831,13,13,19,192620,192651
Q1515-1,"It was. I swear it was. Any rate, my tailor wrote me and wanted the medals back. Sent a man around. Kept on writing for months. Seems some chap had left them to be cleaned. Frightfully military cove. Set hell's own store by them.","[192688, 192917]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,[],[],[],X,1515,major,TheSunAlsoRises,1831,1831,13,13,19,192688,192917
Q1516-0,"Rotten luck for the tailor,","[192933, 192960]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Anaphoric,he said,[],[],[],X,1516,major,TheSunAlsoRises,1831,1831,13,13,19,192933,192960
Q1517-0,"You don't mean it,","[192973, 192991]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,['You'],"[[192973, 192976]]",[['Mike Campbell']],X,1517,major,TheSunAlsoRises,1832,1832,13,13,5,192973,192991
Q1517-1,I should think it would have been grand for the tailor.,"[193005, 193060]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,[],[],[],X,1517,major,TheSunAlsoRises,1832,1832,13,13,5,193005,193060
Q1518-0,"Frightfully good tailor. Never believe it to see me now,","[193064, 193120]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1518,major,TheSunAlsoRises,1833,1833,13,13,19,193064,193120
Q1518-1,I used to pay him a hundred pounds a year just to keep him quiet. So he wouldn't send me any bills. Frightful blow to him when I went bankrupt. It was right after the medals. Gave his letters rather a bitter tone.,"[193134, 193347]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1518,major,TheSunAlsoRises,1833,1833,13,13,19,193134,193347
Q1519-0,How did you go bankrupt?,"[193351, 193375]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill asked,['you'],"[[193359, 193362]]",[['Mike Campbell']],X,1519,major,TheSunAlsoRises,1834,1834,13,13,5,193351,193375
Q1520-0,"Two ways,","[193391, 193400]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1520,major,TheSunAlsoRises,1835,1835,13,13,19,193391,193400
Q1520-1,Gradually and then suddenly.,"[193414, 193442]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1520,major,TheSunAlsoRises,1835,1835,13,13,19,193414,193442
Q1521-0,What brought it on?,"[193446, 193465]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Implicit,,[],[],[],X,1521,major,TheSunAlsoRises,1836,1836,13,13,5,193446,193465
Q1522-0,"Friends,","[193469, 193477]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,[],[],[],X,1522,major,TheSunAlsoRises,1837,1837,13,13,19,193469,193477
Q1522-1,"I had a lot of friends. False friends. Then I had creditors, too. Probably had more creditors than anybody in England.","[193491, 193609]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,[],[],[],X,1522,major,TheSunAlsoRises,1837,1837,13,13,19,193491,193609
Q1523-0,"Tell them about in the court,","[193613, 193642]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,['them'],"[[193618, 193622]]","[['Jake Barnes', 'Bill Gorton', 'Robert Cohn']]",X,1523,major,TheSunAlsoRises,1838,1838,13,13,6,193613,193642
Q1524-0,"I don't remember,","[193658, 193675]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1524,major,TheSunAlsoRises,1839,1839,13,13,19,193658,193675
Q1524-1,I was just a little tight.,"[193689, 193715]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1524,major,TheSunAlsoRises,1839,1839,13,13,19,193689,193715
Q1525-0,Tight!,"[193719, 193725]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett exclaimed,[],[],[],X,1525,major,TheSunAlsoRises,1840,1840,13,13,6,193719,193725
Q1525-1,You were blind!,"[193745, 193760]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett exclaimed,['You'],"[[193745, 193748]]",[['Mike Campbell']],X,1525,major,TheSunAlsoRises,1840,1840,13,13,6,193745,193760
Q1526-0,"Extraordinary thing,","[193764, 193784]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1526,major,TheSunAlsoRises,1841,1841,13,13,19,193764,193784
Q1526-1,Met my former partner the other day. Offered to buy me a drink.,"[193798, 193861]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1526,major,TheSunAlsoRises,1841,1841,13,13,19,193798,193861
Q1527-0,"Tell them about your learned counsel,","[193865, 193902]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,"['them', 'your']","[[193870, 193874], [193881, 193885]]","[['Jake Barnes', 'Bill Gorton', 'Robert Cohn'], ['Mike Campbell']]",X,1527,major,TheSunAlsoRises,1842,1842,13,13,6,193865,193902
Q1528-0,"I will not,","[193918, 193929]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1528,major,TheSunAlsoRises,1843,1843,13,13,19,193918,193929
Q1528-1,"My learned counsel was blind, too. I say this is a gloomy subject. Are we going down and see these bulls unloaded or not?","[193943, 194064]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,['we'],"[[194014, 194016]]","[['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]",X,1528,major,TheSunAlsoRises,1843,1843,13,13,19,193943,194064
Q1529-0,Let's go down.,"[194068, 194082]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[""'s""]","[[194071, 194073]]","[['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]",X,1529,major,TheSunAlsoRises,1844,1844,13,13,6,194068,194082
Q1530-0,"That's where we'll go when funds get low,","[194762, 194803]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,['we'],"[[194775, 194777]]","[['Jake Barnes', 'Brett Ashley', 'Robert Cohn']]",X,1530,major,TheSunAlsoRises,1846,1846,13,13,6,194762,194803
Q1531-0,"Look up there,","[196092, 196106]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1531,major,TheSunAlsoRises,1850,1850,13,13,15,196092,196106
Q1532-0,"They must think something is going to happen,","[196419, 196464]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,[],[],[],X,1532,major,TheSunAlsoRises,1852,1852,13,13,6,196419,196464
Q1533-0,They want to see the bulls.,"[196480, 196507]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[],[],[],X,1533,major,TheSunAlsoRises,1853,1853,13,13,15,196480,196507
Q1534-0,Why don't they start?,"[196699, 196720]",Robert Cohn,"['Jake Barnes', 'Brett Ashley']",Explicit,Robert Cohn asked,[],[],[],X,1534,major,TheSunAlsoRises,1855,1855,13,13,23,196699,196720
Q1535-0,"They don't look happy,","[197244, 197266]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,[],[],[],X,1535,major,TheSunAlsoRises,1857,1857,13,13,6,197244,197266
Q1535-1,"My God, isn't he beautiful?","[198411, 198438]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,[],[],[],X,1535,major,TheSunAlsoRises,1861,1861,13,13,6,198411,198438
Q1536-0,"Look how he knows how to use his horns,","[198489, 198528]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1536,major,TheSunAlsoRises,1862,1862,13,13,15,198489,198528
Q1536-1,He's got a left and a right just like a boxer.,"[198539, 198585]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1536,major,TheSunAlsoRises,1862,1862,13,13,15,198539,198585
Q1537-0,Not really?,"[198589, 198600]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Implicit,,[],[],[],X,1537,major,TheSunAlsoRises,1863,1863,13,13,6,198589,198600
Q1538-0,You watch.,"[198604, 198614]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,['You'],"[[198604, 198607]]",[['Brett Ashley']],X,1538,major,TheSunAlsoRises,1864,1864,13,13,15,198604,198614
Q1539-0,It goes too fast.,"[198618, 198635]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Implicit,,[],[],[],X,1539,major,TheSunAlsoRises,1865,1865,13,13,6,198618,198635
Q1540-0,Wait. There'll be another one in a minute.,"[198639, 198681]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[],[],[],X,1540,major,TheSunAlsoRises,1866,1866,13,13,15,198639,198681
Q1541-0,"Don't look,","[199214, 199225]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said to Brett,[],[],[],X,1541,major,TheSunAlsoRises,1869,1869,13,13,15,199214,199225
Q1542-0,"Fine,","[199276, 199281]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1542,major,TheSunAlsoRises,1870,1870,13,13,15,199276,199281
Q1542-1,If it doesn't buck you.,"[199292, 199315]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,['you'],"[[199311, 199314]]",[['Brett Ashley']],X,1542,major,TheSunAlsoRises,1870,1870,13,13,15,199292,199315
Q1543-0,"I saw it,","[199319, 199328]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Anaphoric,she said,[],[],[],X,1543,major,TheSunAlsoRises,1871,1871,13,13,6,199319,199328
Q1543-1,I saw him shift from his left to his right horn.,"[199341, 199389]",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Anaphoric,she said,[],[],[],X,1543,major,TheSunAlsoRises,1871,1871,13,13,6,199341,199389
Q1544-0,Damn good!,"[199393, 199403]",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[],[],[],X,1544,major,TheSunAlsoRises,1872,1872,13,13,15,199393,199403
Q1545-0,"That's an extraordinary business,","[200814, 200847]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,[],[],[],X,1545,major,TheSunAlsoRises,1878,1878,13,13,6,200814,200847
Q1546-0,Will those last ones fight as well as the first?,"[200863, 200911]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Robert Cohn asked,[],[],[],X,1546,major,TheSunAlsoRises,1879,1879,13,13,23,200863,200911
Q1546-1,They seemed to quiet down awfully fast.,"[200933, 200972]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Robert Cohn asked,[],[],[],X,1546,major,TheSunAlsoRises,1879,1879,13,13,23,200933,200972
Q1547-0,"They all know each other,","[200976, 201001]",Jake Barnes,"['Mike Campbell', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1547,major,TheSunAlsoRises,1880,1880,13,13,15,200976,201001
Q1547-1,"They're only dangerous when they're alone, or only two or three of them together.","[201012, 201093]",Jake Barnes,"['Mike Campbell', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Anaphoric,I said,[],[],[],X,1547,major,TheSunAlsoRises,1880,1880,13,13,15,201012,201093
Q1548-0,"What do you mean, dangerous?","[201097, 201125]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,['you'],"[[201105, 201108]]",[['Jake Barnes']],X,1548,major,TheSunAlsoRises,1881,1881,13,13,5,201097,201125
Q1548-1,They all looked dangerous to me.,"[201139, 201171]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,[],[],[],X,1548,major,TheSunAlsoRises,1881,1881,13,13,5,201139,201171
Q1549-0,"They only want to kill when they're alone. Of course, if you went in there you'd probably detach one of them from the herd, and he'd be dangerous.","[201175, 201321]",Jake Barnes,"['Mike Campbell', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1549,major,TheSunAlsoRises,1882,1882,13,13,15,201175,201321
Q1550-0,"That's too complicated,","[201325, 201348]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,[],[],[],X,1550,major,TheSunAlsoRises,1883,1883,13,13,5,201325,201348
Q1550-1,"Don't you ever detach me from the herd, Mike.","[201362, 201407]",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,"['you', 'Mike']","[[201368, 201371], [201402, 201406]]","[['Mike Campbell'], ['Mike Campbell']]",X,1550,major,TheSunAlsoRises,1883,1883,13,13,5,201362,201407
Q1551-0,"I say,","[201411, 201417]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,[],[],[],X,1551,major,TheSunAlsoRises,1884,1884,13,13,19,201411,201417
Q1551-1,"they _were_ fine bulls, weren't they? Did you see their horns?","[201431, 201493]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,['you'],"[[201473, 201476]]",[['Brett Ashley']],X,1551,major,TheSunAlsoRises,1884,1884,13,13,19,201431,201493
Q1552-0,"Did I not,","[201497, 201507]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,[],[],[],X,1552,major,TheSunAlsoRises,1885,1885,13,13,6,201497,201507
Q1552-1,I had no idea what they were like.,"[201522, 201556]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,[],[],[],X,1552,major,TheSunAlsoRises,1885,1885,13,13,6,201522,201556
Q1553-0,Did you see the one hit that steer?,"[201560, 201595]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,['you'],"[[201564, 201567]]",[['Brett Ashley']],X,1553,major,TheSunAlsoRises,1886,1886,13,13,19,201560,201595
Q1553-1,That was extraordinary.,"[201610, 201633]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,[],[],[],X,1553,major,TheSunAlsoRises,1886,1886,13,13,19,201610,201633
Q1554-0,"It's no life being a steer,","[201637, 201664]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Robert Cohn said,[],[],[],X,1554,major,TheSunAlsoRises,1887,1887,13,13,23,201637,201664
Q1555-0,Don't you think so?,"[201686, 201705]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,['you'],"[[201692, 201695]]",[['Robert Cohn']],X,1555,major,TheSunAlsoRises,1888,1888,13,13,19,201686,201705
Q1555-1,"I would have thought you'd loved being a steer, Robert.","[201719, 201774]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"['you', 'Robert']","[[201740, 201743], [201767, 201773]]","[['Robert Cohn'], ['Robert Cohn']]",X,1555,major,TheSunAlsoRises,1888,1888,13,13,19,201719,201774
Q1556-0,"What do you mean, Mike?","[201778, 201801]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,"['you', 'Mike']","[[201786, 201789], [201796, 201800]]","[['Mike Campbell'], ['Mike Campbell']]",X,1556,major,TheSunAlsoRises,1889,1889,13,13,23,201778,201801
Q1557-0,They lead such a quiet life. They never say anything and they're always hanging about so.,"[201805, 201894]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[],[],[],X,1557,major,TheSunAlsoRises,1890,1890,13,13,19,201805,201894
Q1558-0,"I should think you'd love it. You'd never have to say a word. Come on, Robert. Do say something. Don't just sit there.","[201979, 202097]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['you', 'You', 'Robert']","[[201994, 201997], [202009, 202012], [202050, 202056]]","[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn']]",X,1558,major,TheSunAlsoRises,1892,1892,13,13,19,201979,202097
Q1559-0,"I said something, Mike. Don't you remember? About the steers.","[202101, 202162]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,"['Mike', 'you']","[[202119, 202123], [202131, 202134]]","[['Mike Campbell'], ['Mike Campbell']]",X,1559,major,TheSunAlsoRises,1893,1893,13,13,23,202101,202162
Q1560-0,"Oh, say something more. Say something funny. Can't you see we're all having a good time here?","[202166, 202259]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['you', 'we']","[[202217, 202220], [202225, 202227]]","[['Robert Cohn'], ['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]",X,1560,major,TheSunAlsoRises,1894,1894,13,13,19,202166,202259
Q1561-0,"Come off it, Michael. You're drunk,","[202263, 202298]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,"['Michael', 'You']","[[202276, 202283], [202285, 202288]]","[['Mike Campbell'], ['Mike Campbell']]",X,1561,major,TheSunAlsoRises,1895,1895,13,13,6,202263,202298
Q1562-0,I'm not drunk. I'm quite serious. _Is_ Robert Cohn going to follow Brett around like a steer all the time?,"[202314, 202420]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['Robert Cohn', 'Brett']","[[202353, 202364], [202381, 202386]]","[['Robert Cohn'], ['Brett Ashley']]",X,1562,major,TheSunAlsoRises,1896,1896,13,13,19,202314,202420
Q1563-0,"Shut up, Michael. Try and show a little breeding.","[202424, 202473]",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Implicit,,['Michael'],"[[202433, 202440]]",[['Mike Campbell']],X,1563,major,TheSunAlsoRises,1897,1897,13,13,6,202424,202473
Q1564-0,"Breeding be damned. Who has any breeding, anyway, except the bulls? Aren't the bulls lovely? Don't you like them, Bill? Why don't you say something, Robert? Don't sit there looking like a bloody funeral. What if Brett did sleep with you? She's slept with lots of better people than you.","[202477, 202763]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['you', 'Bill', 'you', 'Robert', 'Brett', 'you', 'She', 'you']","[[202576, 202579], [202591, 202595], [202607, 202610], [202626, 202632], [202689, 202694], [202710, 202713], [202715, 202718], [202759, 202762]]","[['Bill Gorton'], ['Bill Gorton'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn']]",X,1564,major,TheSunAlsoRises,1898,1898,13,13,19,202477,202763
Q1565-0,"Shut up,","[202767, 202775]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Cohn said,[],[],[],X,1565,major,TheSunAlsoRises,1899,1899,13,13,23,202767,202775
Q1565-1,"Shut up, Mike.","[202802, 202816]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Cohn said,['Mike'],"[[202811, 202815]]",[['Mike Campbell']],X,1565,major,TheSunAlsoRises,1899,1899,13,13,23,202802,202816
Q1566-0,"Oh, don't stand up and act as though you were going to hit me. That won't make any difference to me. Tell me, Robert. Why do you follow Brett around like a poor bloody steer? Don't you know you're not wanted? I know when I'm not wanted. Why don't you know when you're not wanted? You came down to San Sebastian where you weren't wanted, and followed Brett around like a bloody steer. Do you think that's right?","[202820, 203230]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['you', 'Robert', 'you', 'Brett', 'you', 'you', 'you', 'you', 'You', 'you', 'Brett', 'you']","[[202857, 202860], [202930, 202936], [202945, 202948], [202956, 202961], [203001, 203004], [203010, 203013], [203067, 203070], [203081, 203084], [203100, 203103], [203137, 203140], [203170, 203175], [203207, 203210]]","[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn']]",X,1566,major,TheSunAlsoRises,1900,1900,13,13,19,202820,203230
Q1567-0,Shut up. You're drunk.,"[203234, 203256]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,['You'],"[[203243, 203246]]",[['Mike Campbell']],X,1567,major,TheSunAlsoRises,1901,1901,13,13,23,203234,203256
Q1568-0,"Perhaps I am drunk. Why aren't you drunk? Why don't you ever get drunk, Robert? You know you didn't have a good time at San Sebastian because none of our friends would invite you on any of the parties. You can't blame them hardly. Can you? I asked them to. They wouldn't do it. You can't blame them, now. Can you? Now, answer me. Can you blame them?","[203260, 203609]",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"['you', 'you', 'Robert', 'You', 'you', 'our', 'you', 'You', 'you', 'You', 'you', 'you']","[[203291, 203294], [203312, 203315], [203332, 203338], [203340, 203343], [203349, 203352], [203410, 203413], [203435, 203438], [203462, 203465], [203495, 203498], [203538, 203541], [203569, 203572], [203594, 203597]]","[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Mike Campbell', 'Brett Ashley'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn']]",X,1568,major,TheSunAlsoRises,1902,1902,13,13,19,203260,203609
Q1569-0,"Go to hell, Mike.","[203613, 203630]",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,['Mike'],"[[203625, 203629]]",[['Mike Campbell']],X,1569,major,TheSunAlsoRises,1903,1903,13,13,23,203613,203630
